종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
4870,티웨이홀딩스,KOSPI,비금속광물,526,-7,-1.31,58707750518
34230,파라다이스,KOSPI,서비스업,12620,110,0.88,1158157882260
5690,파미셀,KOSPI,의약품,5450,50,0.93,327092453800
36580,팜스코,KOSPI,음식료품,2830,-10,-0.35,103940078690
4720,팜젠사이언스,KOSPI,의약품,5240,-10,-0.19,95255471000
28670,팬오션,KOSPI,운수창고업,3990,-70,-1.72,2132932352880
10820,퍼스텍,KOSPI,기계,3135,60,1.95,152900025630
16800,퍼시스,KOSPI,기타제조업,48300,-2500,-4.92,555450000000
1020,페이퍼코리아,KOSPI,종이목재,784,10,1.29,139538917392
90080,평화산업,KOSPI,운수장비,1119,-1,-0.09,61435627821
10770,평화홀딩스,KOSPI,운수장비,2980,5,0.17,43583888680
22100,포스코DX,KOSPI,서비스업,38050,700,1.87,5784921438450
58430,포스코스틸리온,KOSPI,철강금속,45550,200,0.44,273300000000
47050,포스코인터내셔널,KOSPI,유통업,58000,300,0.52,10203521704000
3670,포스코퓨처엠,KOSPI,전기전자,269000,2500,0.94,20837606180000
17810,풀무원,KOSPI,음식료품,15140,690,4.78,577145005880
103140,풍산,KOSPI,철강금속,66200,2200,3.44,1855207203600
5810,풍산홀딩스,KOSPI,기타금융,28850,350,1.23,415938874200
950210,프레스티지바이오파마,KOSPI,서비스업,9430,240,2.61,566706741650
9810,플레이그램,KOSPI,유통업,577,-30,-4.94,87639087500
86790,하나금융지주,KOSPI,기타금융,64500,-1700,-2.57,18857000571000
293480,하나제약,KOSPI,의약품,12480,20,0.16,221806366080
39130,하나투어,KOSPI,서비스업,55500,0,0,890174767500
352820,하이브,KOSPI,서비스업,196400,-1000,-0.51,8180471850800
71090,하이스틸,KOSPI,철강금속,3580,55,1.56,72285466180
19490,하이트론,KOSPI,전기전자,949,19,2.04,26203051576
80,하이트진로,KOSPI,음식료품,20600,250,1.23,1444752386600
87,하이트진로2우B,KOSPI,음식료품,16440,80,0.49,18579468720
140,하이트진로홀딩스,KOSPI,기타금융,9060,0,0,210253290900
145,하이트진로홀딩스우,KOSPI,기타금융,12580,340,2.78,5922789800
152550,한국ANKOR유전,KOSPI,기타금융,430,-8,-1.83,30108600000
36460,한국가스공사,KOSPI,전기가스업,48200,1150,2.44,4449486600000
5430,한국공항,KOSPI,운수창고업,75600,3200,4.42,239376438000
71050,한국금융지주,KOSPI,기타금융,71500,-700,-0.97,3984408428000
71055,한국금융지주우,KOSPI,기타금융,49900,100,0.2,292326724900
10040,한국내화,KOSPI,비금속광물,2585,0,0,106158355270
25540,한국단자,KOSPI,전기전자,65400,1100,1.71,681141000000
10100,한국무브넥스,KOSPI,운수장비,4880,-5,-0.1,148598049600
4090,한국석유,KOSPI,비금속광물,18010,-20,-0.11,228621101200
2200,한국수출포장,KOSPI,종이목재,2545,5,0.2,101800000000
2960,한국쉘석유,KOSPI,화학,310500,1500,0.49,403650000000
240,한국앤컴퍼니,KOSPI,기타금융,15780,60,0.38,1498078087200
123890,한국자산신탁,KOSPI,기타금융,2995,5,0.17,371313367240
15760,한국전력,KOSPI,전기가스업,19800,290,1.49,12710888724600
6200,한국전자홀딩스,KOSPI,기타금융,889,5,0.57,41607987904
27970,한국제지,KOSPI,종이목재,1140,10,0.88,216803190180
23350,한국종합기술,KOSPI,서비스업,5380,30,0.56,58911000000
25890,한국주강,KOSPI,기계,1984,29,1.48,22437569856
970,한국주철관,KOSPI,철강금속,6570,30,0.46,149799285000
104700,한국철강,KOSPI,철강금속,8850,-170,-1.88,375682500000
17960,한국카본,KOSPI,기계,10670,100,0.95,553863182840
161890,한국콜마,KOSPI,화학,61100,-1100,-1.77,1442270204700
161390,한국타이어앤테크놀로지,KOSPI,화학,43550,50,0.11,5394759254950
34830,한국토지신탁,KOSPI,기타금융,1000,1,0.1,252489230000
7280,한국특강,KOSPI,철강금속,1608,-44,-2.66,97787804088
168490,한국패러랠,KOSPI,기타금융,225,-5,-2.17,18004500000
47810,한국항공우주,KOSPI,운수장비,49850,450,0.91,4859134083950
123690,한국화장품,KOSPI,유통업,8630,230,2.74,138666840000
3350,한국화장품제조,KOSPI,화학,55100,2800,5.35,249713200000
11500,한농화성,KOSPI,화학,15200,300,2.01,237683038400
2390,한독,KOSPI,의약품,17960,910,5.34,247193052680
53690,한미글로벌,KOSPI,서비스업,15780,640,4.23,172910139000
42700,한미반도체,KOSPI,기계,163400,-2000,-1.21,15848759795600
8930,한미사이언스,KOSPI,기타금융,33300,-400,-1.19,2277438615000
128940,한미약품,KOSPI,의약품,279000,-8000,-2.79,3574266489000
9240,한샘,KOSPI,유통업,57700,1600,2.85,1357907645600
20000,한섬,KOSPI,섬유의복,17720,-230,-1.28,414621420000
3680,한성기업,KOSPI,음식료품,8950,1390,18.39,55575159250
105630,한세실업,KOSPI,섬유의복,19190,-190,-0.98,767600000000
69640,한세엠케이,KOSPI,유통업,1975,9,0.46,59460341450
16450,한세예스24홀딩스,KOSPI,섬유의복,4680,40,0.86,187200000000
10420,한솔PNS,KOSPI,유통업,1047,3,0.29,21456183564
9180,한솔로지스틱스,KOSPI,운수창고업,2850,35,1.24,79962521250
213500,한솔제지,KOSPI,종이목재,10810,80,0.75,257284226560
14680,한솔케미칼,KOSPI,화학,186500,-1400,-0.75,2114013867500
4710,한솔테크닉스,KOSPI,전기전자,5400,70,1.31,173393341200
4150,한솔홀딩스,KOSPI,기타금융,2690,-5,-0.19,113003072130
25750,한솔홈데코,KOSPI,종이목재,737,0,0,59376514813
4960,한신공영,KOSPI,건설업,6990,520,8.04,80879206980
11700,한신기계,KOSPI,기계,4590,180,4.08,148927833090
1750,한양증권,KOSPI,증권,11410,-10,-0.09,145232572940
1755,한양증권우,KOSPI,증권,12800,-30,-0.23,6720000000
18880,한온시스템,KOSPI,기계,4490,-175,-3.75,2396762000000
9420,한올바이오파마,KOSPI,의약품,31500,-550,-1.72,1645580097000
14130,한익스프레스,KOSPI,운수창고업,4185,70,1.7,50220000000
300720,한일시멘트,KOSPI,비금속광물,13360,30,0.23,925334174400
2220,한일철강,KOSPI,철강금속,2245,-45,-1.97,59935797700
6390,한일현대시멘트,KOSPI,비금속광물,14720,40,0.27,284503331840
3300,한일홀딩스,KOSPI,비금속광물,13260,0,0,408844041840
51600,한전KPS,KOSPI,건설업,36300,450,1.26,1633500000000
52690,한전기술,KOSPI,서비스업,71800,4000,5.9,2744196000000
130660,한전산업,KOSPI,서비스업,11270,480,4.45,367402000000
2320,한진,KOSPI,운수창고업,19540,-50,-0.26,292076651120
3480,한진중공업홀딩스,KOSPI,전기가스업,3630,0,0,107193217560
180640,한진칼,KOSPI,기타금융,67600,-2200,-3.15,4513130060400
18064K,한진칼우,KOSPI,기타금융,24950,0,0,13392311700
5110,한창,KOSPI,유통업,1254,0,0,23332434378
9460,한창제지,KOSPI,종이목재,769,5,0.65,45884296734
372910,한컴라이프케어,KOSPI,의료정밀,4875,70,1.46,134912729250
880,한화,KOSPI,화학,28700,-350,-1.2,2151315694500
00088K,한화3우B,KOSPI,화학,15340,40,0.26,344720480000
452260,한화갤러리아,KOSPI,유통업,1205,10,0.84,233600830050
45226K,한화갤러리아우,KOSPI,유통업,2870,50,1.77,8335828900
451800,한화리츠,KOSPI,서비스업,4950,-10,-0.2,349470000000
88350,한화생명,KOSPI,보험,2960,-65,-2.15,2570848800000
370,한화손해보험,KOSPI,보험,5210,10,0.19,608209747150
9830,한화솔루션,KOSPI,화학,27000,-150,-0.55,4641098472000
9835,한화솔루션우,KOSPI,화학,22400,0,0,57687817600
272210,한화시스템,KOSPI,전기전자,18290,210,1.16,3455335624810
12450,한화에어로스페이스,KOSPI,운수장비,250000,8500,3.52,12657500000000
82740,한화엔진,KOSPI,기계,14350,490,3.54,1197466487700
42660,한화오션,KOSPI,운수장비,30450,350,1.16,9328628474550
885,한화우,KOSPI,화학,39950,0,0,19147795300
3530,한화투자증권,KOSPI,증권,3205,25,0.79,687625618875
3535,한화투자증권우,KOSPI,증권,6300,-60,-0.94,30240000000
195870,해성디에스,KOSPI,전기전자,46250,1300,2.89,786250000000
101530,해태제과식품,KOSPI,음식료품,7220,310,4.49,210223454840
143210,핸즈코퍼레이션,KOSPI,운수장비,2255,70,3.2,49329809485
720,현대건설,KOSPI,건설업,31900,0,0,3552248903500
725,현대건설우,KOSPI,건설업,48650,-50,-0.1,51310814450
453340,현대그린푸드,KOSPI,유통업,12230,250,2.09,414363578220
86280,현대글로비스,KOSPI,운수창고업,245000,-500,-0.2,9187500000000
64350,현대로템,KOSPI,운수장비,38750,750,1.97,4229263853750
79430,현대리바트,KOSPI,기타제조업,8850,-120,-1.34,181737245700
12330,현대모비스,KOSPI,운수장비,237500,-4500,-1.86,22086334825000
69960,현대백화점,KOSPI,유통업,47700,0,0,1116296435700
4560,현대비앤지스틸,KOSPI,철강금속,17260,290,1.71,260260277860
4310,현대약품,KOSPI,의약품,3480,5,0.14,111360000000
17800,현대엘리베이,KOSPI,기계,42250,0,0,1651653266250
307950,현대오토에버,KOSPI,서비스업,177200,6700,3.93,4859529610400
11210,현대위아,KOSPI,운수장비,56700,-200,-0.35,1541961206100
4020,현대제철,KOSPI,철강금속,29000,150,0.52,3869927765000
5440,현대지에프홀딩스,KOSPI,기타금융,4355,0,0,678963230855
5380,현대차,KOSPI,운수장비,283500,2500,0.89,59369490148500
5387,현대차2우B,KOSPI,운수장비,181200,900,0.5,6479601649200
5389,현대차3우B,KOSPI,운수장비,174900,-100,-0.06,416332659600
5385,현대차우,KOSPI,운수장비,177700,-100,-0.06,4242052267600
1500,현대차증권,KOSPI,증권,8800,-10,-0.11,279070545600
11760,현대코퍼레이션,KOSPI,유통업,22500,650,2.97,297651735000
227840,현대코퍼레이션홀딩스,KOSPI,유통업,10900,10,0.09,99199112400
126560,현대퓨처넷,KOSPI,통신업,3630,10,0.28,400036690350
1450,현대해상,KOSPI,보험,33950,-550,-1.59,3035130000000
57050,현대홈쇼핑,KOSPI,유통업,51300,900,1.79,615600000000
93240,형지엘리트,KOSPI,섬유의복,1122,-5,-0.44,34955683356
3010,혜인,KOSPI,유통업,5490,30,0.55,69792981030
111110,호전실업,KOSPI,섬유의복,7010,50,0.72,68347387840
8770,호텔신라,KOSPI,유통업,52600,900,1.74,2064451164600
8775,호텔신라우,KOSPI,유통업,40750,350,0.87,30639069250
2460,화성산업,KOSPI,건설업,9290,-60,-0.64,94293500000
378850,화승알앤에이,KOSPI,운수장비,4900,145,3.05,93068752700
241590,화승엔터프라이즈,KOSPI,기타제조업,7440,220,3.05,450784213440
6060,화승인더,KOSPI,화학,4015,70,1.77,222109800000
13520,화승코퍼레이션,KOSPI,운수장비,2080,25,1.22,104106604160
10690,화신,KOSPI,운수장비,12500,100,0.81,436505125000
133820,화인베스틸,KOSPI,철강금속,985,11,1.13,30363726230
10660,화천기계,KOSPI,기계,3200,45,1.43,70400000000
850,화천기공,KOSPI,기계,30250,-550,-1.79,66550000000
16580,환인제약,KOSPI,의약품,14460,190,1.33,268957012200
32560,황금에스티,KOSPI,철강금속,6260,0,0,106420000000
4800,효성,KOSPI,기타금융,59000,0,0,1207513706000
94280,효성ITX,KOSPI,서비스업,13590,-50,-0.37,157075938000
298040,효성중공업,KOSPI,전기전자,330000,19500,6.28,3077100840000
298050,효성첨단소재,KOSPI,화학,344500,-3000,-0.86,1543342086000
298020,효성티앤씨,KOSPI,화학,333500,-6500,-1.91,1443281947000
298000,효성화학,KOSPI,화학,60200,-1000,-1.63,228267022200
93370,후성,KOSPI,화학,7610,-60,-0.78,816213061300
81660,휠라홀딩스,KOSPI,유통업,39900,-100,-0.25,2397823976100
5870,휴니드,KOSPI,전기전자,6310,30,0.48,89072054650
79980,휴비스,KOSPI,화학,3210,60,1.9,110745000000
5010,휴스틸,KOSPI,철강금속,4440,25,0.57,249475053000
540,흥국화재,KOSPI,보험,4475,-45,-1,287485836375
545,흥국화재우,KOSPI,보험,6750,0,0,5184000000
3280,흥아해운,KOSPI,운수창고업,2385,-10,-0.42,573413384115
