종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
241710,코스메카코리아,KOSDAQ,화학,84700,5300,6.68,904596000000
355150,코스텍시스,KOSDAQ,일반전기전자,14820,-80,-0.54,114214331400
166480,코아스템켐온,KOSDAQ,제약,12720,330,2.66,418111182720
45970,코아시아,KOSDAQ,일반전기전자,9340,280,3.09,245780941840
196450,코아시아씨엠,KOSDAQ,의료·정밀기기,1227,-6,-0.49,55607127114
384470,코어라인소프트,KOSDAQ,출판·매체복제,11070,780,7.58,141907038480
29960,코엔텍,KOSDAQ,전기·가스·수도,6980,20,0.29,349000000000
102940,코오롱생명과학,KOSDAQ,제약,20600,0,0,254028405600
950160,코오롱티슈진,KOSDAQ,제약,13720,-160,-1.15,1077748875000
33290,코웰패션,KOSDAQ,유통,2670,10,0.38,149937323670
56360,코위버,KOSDAQ,일반전기전자,4950,-50,-1,48494160000
282880,코윈테크,KOSDAQ,기계·장비,19210,190,1,214034112470
121850,코이즈,KOSDAQ,화학,1156,22,1.94,35389986300
448710,코츠테크놀로지,KOSDAQ,일반전기전자,23800,-100,-0.42,122612649600
126730,코칩,KOSDAQ,일반전기전자,14310,230,1.63,121684512600
15710,코콤,KOSDAQ,일반전기전자,3930,20,0.51,68894865000
52330,코텍,KOSDAQ,일반전기전자,7150,20,0.28,111358046800
322780,코퍼스코리아,KOSDAQ,오락·문화,1190,12,1.02,45139809470
200130,콜마비앤에이치,KOSDAQ,제약,17400,180,1.05,511830709200
294570,쿠콘,KOSDAQ,출판·매체복제,14960,90,0.61,153410087600
317690,퀀타매트릭스,KOSDAQ,의료·정밀기기,3940,35,0.9,65157399340
78940,퀀타피아,KOSDAQ,유통,2855,0,0,151584163690
227100,퀀텀온,KOSDAQ,기타서비스,1446,150,11.57,22674167844
432720,퀄리타스반도체,KOSDAQ,일반전기전자,20350,-100,-0.49,223628999000
365270,큐라클,KOSDAQ,기타서비스,6200,-180,-2.82,86018601600
348080,큐라티스,KOSDAQ,기타서비스,1375,25,1.85,57959013750
60280,큐렉소,KOSDAQ,유통,10130,30,0.3,416241598700
372320,큐로셀,KOSDAQ,기타서비스,29850,550,1.88,420590231250
51780,큐로홀딩스,KOSDAQ,유통,347,-7,-1.98,47338590150
115180,큐리언트,KOSDAQ,기타서비스,3410,-5,-0.15,101664338490
445680,큐리옥스바이오시스템즈,KOSDAQ,의료·정밀기기,41800,-2000,-4.57,335795869200
182360,큐브엔터,KOSDAQ,오락·문화,14540,210,1.47,200720148980
405100,큐알티,KOSDAQ,기타서비스,18540,120,0.65,227843640540
66310,큐에스아이,KOSDAQ,일반전기전자,8350,-50,-0.6,77418035350
16600,큐캐피탈,KOSDAQ,금융,324,2,0.62,57752064288
355390,크라우드웍스,KOSDAQ,출판·매체복제,19100,100,0.53,79305110000
96240,크레버스,KOSDAQ,기타서비스,16840,0,0,190934951200
40350,크레오에스지,KOSDAQ,기타서비스,891,14,1.6,130625440803
110790,크리스에프앤씨,KOSDAQ,섬유·의류,8350,130,1.58,195648516000
900250,크리스탈신소재,KOSDAQ,금융,1119,55,5.17,146186164476
45520,크린앤사이언스,KOSDAQ,기계·장비,5730,50,0.88,37245000000
36170,클라우드에어,KOSDAQ,일반전기전자,825,-1,-0.12,50626641450
214150,클래시스,KOSDAQ,의료·정밀기기,51900,1500,2.98,3321575036100
352770,클리노믹스,KOSDAQ,기타서비스,1514,-31,-2.01,58873575082
237880,클리오,KOSDAQ,화학,36350,150,0.41,656893681550
139670,키네마스터,KOSDAQ,출판·매체복제,3750,100,2.74,52945537500
413600,키움제6호스팩,KOSDAQ,금융,2235,-65,-2.83,7666050000
433530,키움제7호스팩,KOSDAQ,금융,2400,-60,-2.44,9852000000
446840,키움제8호스팩,KOSDAQ,금융,2195,0,0,12906600000
54780,키이스트,KOSDAQ,오락·문화,5700,170,3.07,111422420100
219130,타이거일렉,KOSDAQ,일반전기전자,22350,-50,-0.22,141124381500
360070,탑머티리얼,KOSDAQ,일반전기전자,50200,-100,-0.2,405392258600
65130,탑엔지니어링,KOSDAQ,기계·장비,5330,120,2.3,91622604060
134580,탑코미디어,KOSDAQ,기타서비스,2905,0,0,63984853135
23160,태광,KOSDAQ,금속,13080,450,3.56,346620000000
323280,태성,KOSDAQ,기계·장비,9740,-340,-3.37,251493910200
53620,태양,KOSDAQ,금속,6990,-20,-0.29,60114000000
44490,태웅,KOSDAQ,금속,17450,1010,6.14,349128798450
124560,태웅로직스,KOSDAQ,운송,3805,-50,-1.3,146175102120
191420,테고사이언스,KOSDAQ,제약,18130,-100,-0.55,147013160420
73640,테라사이언스,KOSDAQ,금속,654,0,0,62514162216
66700,테라젠이텍스,KOSDAQ,제약,3830,45,1.19,124377086050
95610,테스,KOSDAQ,기계·장비,25900,200,0.78,511997053400
64520,테크엘,KOSDAQ,일반전기전자,3430,50,1.48,76664142660
89030,테크윙,KOSDAQ,기계·장비,67300,1800,2.75,2513900308500
54450,텔레칩스,KOSDAQ,일반전기전자,21450,450,2.14,324843797850
200230,텔콘RF제약,KOSDAQ,제약,734,9,1.24,88263672490
393210,토마토시스템,KOSDAQ,출판·매체복제,10430,30,0.29,162859693920
215480,토박스코리아,KOSDAQ,유통,3110,40,1.3,29234000000
51360,토비스,KOSDAQ,일반전기전자,20950,150,0.72,338699865100
45340,토탈소프트,KOSDAQ,출판·매체복제,5160,-120,-2.27,44159486400
108230,톱텍,KOSDAQ,기계·장비,7720,10,0.13,293539451400
79970,투비소프트,KOSDAQ,출판·매체복제,272,11,4.21,25270160816
199800,툴젠,KOSDAQ,기타서비스,71800,-400,-0.55,570160784400
417790,트루엔,KOSDAQ,일반전기전자,10000,0,0,109996500000
290090,트윔,KOSDAQ,출판·매체복제,9740,40,0.41,72351330320
26150,특수건설,KOSDAQ,건설,6810,160,2.41,119490514110
322180,티라유텍,KOSDAQ,출판·매체복제,6000,140,2.39,99116850000
117730,티로보틱스,KOSDAQ,기계·장비,12160,140,1.16,216898649600
33830,티비씨,KOSDAQ,기타서비스,812,0,0,81200000000
57680,티사이언티픽,KOSDAQ,출판·매체복제,1019,-11,-1.07,72602222519
204610,티쓰리,KOSDAQ,출판·매체복제,1104,-11,-0.99,70403978880
64760,티씨케이,KOSDAQ,비금속,132900,-100,-0.08,1551607500000
246710,티앤알바이오팹,KOSDAQ,제약,6300,-60,-0.94,135745016400
340570,티앤엘,KOSDAQ,제약,68700,-600,-0.87,558393600000
43220,티에스넥스젠,KOSDAQ,기계·장비,519,-9,-1.7,72792688578
277880,티에스아이,KOSDAQ,기계·장비,7490,10,0.13,151004631680
131290,티에스이,KOSDAQ,의료·정밀기기,53100,-1300,-2.39,587361879900
425420,티에프이,KOSDAQ,일반전기전자,28700,-1050,-3.53,326634700000
131100,티엔엔터테인먼트,KOSDAQ,오락·문화,1484,-6,-0.4,41623605968
356860,티엘비,KOSDAQ,일반전기전자,23250,-750,-3.13,228608647500
62860,티엘아이,KOSDAQ,일반전기전자,5800,0,0,57261776000
321550,티움바이오,KOSDAQ,기타서비스,5760,50,0.88,149906839680
425040,티이엠씨,KOSDAQ,화학,16230,20,0.12,345677284260
241790,티이엠씨씨엔에스,KOSDAQ,기계·장비,10050,-10,-0.1,100526471700
104480,티케이케미칼,KOSDAQ,화학,1738,-8,-0.46,157976264292
81150,티플랙스,KOSDAQ,금속,3070,50,1.66,74503994140
130740,티피씨글로벌,KOSDAQ,운송장비·부품,2060,-10,-0.48,23229958740
84730,팅크웨어,KOSDAQ,일반전기전자,13990,520,3.86,155420841760
440110,파두,KOSDAQ,일반전기전자,20750,600,2.98,1020677145000
33540,파라텍,KOSDAQ,기계·장비,1988,-47,-2.31,75049113244
388870,파로스아이바이오,KOSDAQ,기타서비스,11700,460,4.09,151151855400
43200,파루,KOSDAQ,일반전기전자,604,-3,-0.49,25249806260
214450,파마리서치,KOSDAQ,제약,147100,7900,5.68,1531755683300
208340,파멥신,KOSDAQ,제약,2915,0,0,88036229820
177830,파버나인,KOSDAQ,일반전기전자,3510,30,0.86,50153523030
37070,파세코,KOSDAQ,일반전기전자,10200,190,1.9,204000000000
150900,파수,KOSDAQ,출판·매체복제,5680,-110,-1.9,66268116960
37030,파워넷,KOSDAQ,일반전기전자,2705,45,1.69,55748432410
47310,파워로직스,KOSDAQ,일반전기전자,6840,220,3.32,250417564200
368770,파이버프로,KOSDAQ,의료·정밀기기,3850,-265,-6.44,126488766250
170790,파이오링크,KOSDAQ,일반전기전자,9250,150,1.65,63421052500
49120,파인디앤씨,KOSDAQ,일반전기전자,1411,10,0.71,61402491233
38950,파인디지털,KOSDAQ,일반전기전자,4295,95,2.26,43855235675
441270,파인엠텍,KOSDAQ,일반전기전자,9350,220,2.41,345836874350
106240,파인테크닉스,KOSDAQ,일반전기전자,1210,-5,-0.41,19266898970
131760,파인텍,KOSDAQ,기계·장비,887,-12,-1.33,38523814121
65690,파커스,KOSDAQ,화학,1015,-6,-0.59,14260070965
140860,파크시스템스,KOSDAQ,의료·정밀기기,188900,-4000,-2.07,1318627595100
91700,파트론,KOSDAQ,일반전기전자,7660,-70,-0.91,451313519240
32800,판타지오,KOSDAQ,오락·문화,191,0,0,43888991154
318010,팜스빌,KOSDAQ,음식료·담배,6120,60,0.99,48527548560
27710,팜스토리,KOSDAQ,음식료·담배,1539,29,1.92,171470147400
225590,패션플랫폼,KOSDAQ,섬유·의류,963,16,1.69,25651154619
54300,팬스타엔터프라이즈,KOSDAQ,기계·장비,575,0,0,38516889625
68050,팬엔터테인먼트,KOSDAQ,오락·문화,2595,0,0,71866127220
222110,팬젠,KOSDAQ,제약,4970,210,4.41,56730974510
271830,팸텍,KOSDAQ,기계·장비,2835,-10,-0.35,83604722670
263750,펄어비스,KOSDAQ,출판·매체복제,44950,-200,-0.44,2887941082250
251970,펌텍코리아,KOSDAQ,화학,46450,2250,5.09,575980000000
168360,펨트론,KOSDAQ,기계·장비,6650,30,0.45,141567088600
87010,펩트론,KOSDAQ,제약,67300,2900,4.5,1390239655000
64800,포니링크,KOSDAQ,유통,2975,25,0.85,380226711550
119500,포메탈,KOSDAQ,금속,3210,25,0.78,38029614720
389140,포바이포,KOSDAQ,오락·문화,8120,450,5.87,89914668200
105760,포스뱅크,KOSDAQ,기계·장비,9730,100,1.04,91028869050
9520,포스코엠텍,KOSDAQ,금속,20150,50,0.25,839100465450
189690,포시에스,KOSDAQ,출판·매체복제,2635,55,2.13,71993388315
318020,포인트모바일,KOSDAQ,일반전기전자,4705,15,0.32,59575989760
256630,포인트엔지니어링,KOSDAQ,금속,1222,6,0.49,70872421984
331380,포커스에이치엔에스,KOSDAQ,일반전기전자,2255,55,2.5,42954552410
472850,폰드그룹,KOSDAQ,섬유·의류,5540,20,0.36,179185388820
39980,폴라리스AI,KOSDAQ,기타서비스,2690,10,0.37,192811821330
41910,폴라리스AI파마,KOSDAQ,제약,7720,40,0.52,98030590360
234100,폴라리스세원,KOSDAQ,운송장비·부품,1690,12,0.72,91841779120
41020,폴라리스오피스,KOSDAQ,출판·매체복제,7500,130,1.76,372941235000
114630,폴라리스우노,KOSDAQ,화학,623,4,0.65,48442952404
290720,푸드나무,KOSDAQ,유통,3110,-230,-6.89,41683510380
5670,푸드웰,KOSDAQ,음식료·담배,5590,150,2.76,55900000000
94940,푸른기술,KOSDAQ,일반전기전자,7250,10,0.14,60620048500
57880,푸른소나무,KOSDAQ,유통,8790,0,0,216061434720
7330,푸른저축은행,KOSDAQ,금융,8800,10,0.11,132728640000
93380,풍강,KOSDAQ,금속,3485,-55,-1.55,34429405805
23900,풍국주정,KOSDAQ,음식료·담배,12510,230,1.87,157626000000
371950,풍원정밀,KOSDAQ,일반전기전자,13840,-380,-2.67,291200353920
370090,퓨런티어,KOSDAQ,의료·정밀기기,22750,0,0,186136632500
445180,퓨릿,KOSDAQ,화학,9560,60,0.63,160313437280
151910,퓨처코어,KOSDAQ,일반전기전자,640,0,0,121645902080
220100,퓨쳐켐,KOSDAQ,제약,17110,120,0.71,378167872050
35200,프럼파스트,KOSDAQ,화학,3010,25,0.84,29289075900
334970,프레스티지바이오로직스,KOSDAQ,제약,4340,10,0.23,266916375460
321260,프로이천,KOSDAQ,일반전기전자,2530,40,1.61,71325972520
53610,프로텍,KOSDAQ,기계·장비,27850,500,1.83,306350000000
303360,프로티아,KOSDAQ,의료·정밀기기,3485,-5,-0.14,44877094275
377220,프롬바이오,KOSDAQ,음식료·담배,1778,26,1.48,50335180000
335810,프리시젼바이오,KOSDAQ,의료·정밀기기,4500,-5,-0.11,52265367000
53160,프리엠스,KOSDAQ,일반전기전자,8470,50,0.59,50820000000
405000,플라즈맵,KOSDAQ,의료·정밀기기,2850,60,2.15,57668800950
41590,플래스크,KOSDAQ,건설,789,0,0,103917099150
367000,플래티어,KOSDAQ,출판·매체복제,5800,-110,-1.86,48651600600
75130,플랜티넷,KOSDAQ,기타서비스,2260,30,1.35,37566443200
237820,플레이디,KOSDAQ,기타서비스,5490,180,3.39,70420998600
23770,플레이위드,KOSDAQ,출판·매체복제,6930,120,1.76,60754062600
19570,플루토스,KOSDAQ,금융,465,4,0.87,24398568600
300080,플리토,KOSDAQ,기타서비스,24850,650,2.69,136720152450
32580,피델릭스,KOSDAQ,일반전기전자,1440,11,0.77,47710172160
51380,피씨디렉트,KOSDAQ,유통,3415,75,2.25,52386345880
241820,피씨엘,KOSDAQ,제약,1004,2,0.2,54254270472
237750,피앤씨테크,KOSDAQ,일반전기전자,5710,100,1.78,37095586000
319660,피에스케이,KOSDAQ,기계·장비,36450,-700,-1.88,1055836725300
31980,피에스케이홀딩스,KOSDAQ,기계·장비,61400,-3500,-5.39,1323931053000
2230,피에스텍,KOSDAQ,의료·정밀기기,4020,10,0.25,77870105460
43370,피에이치에이,KOSDAQ,운송장비·부품,12560,90,0.72,263760000000
239890,피엔에이치테크,KOSDAQ,화학,17680,-240,-1.34,175664148400
347740,피엔케이피부임상연구센타,KOSDAQ,기타서비스,3065,70,2.34,91982415440
137400,피엔티,KOSDAQ,기계·장비,62000,-300,-0.48,1472071332000
257370,피엔티엠에스,KOSDAQ,기계·장비,9210,0,0,115169769810
147760,피엠티,KOSDAQ,의료·정밀기기,5070,-30,-0.59,54856720620
128660,피제이메탈,KOSDAQ,금속,3565,35,0.99,88424010485
6140,피제이전자,KOSDAQ,의료·정밀기기,6620,-30,-0.45,99300000000
376180,피코그램,KOSDAQ,기타제조,3020,65,2.2,55843961560
304840,피플바이오,KOSDAQ,제약,3815,120,3.25,80456305160
62970,피피아이,KOSDAQ,일반전기전자,3705,-30,-0.8,36562455345
87600,픽셀플러스,KOSDAQ,일반전기전자,9580,180,1.91,78235625640
291810,핀텔,KOSDAQ,출판·매체복제,2630,-20,-0.75,29834488560
378340,필에너지,KOSDAQ,기계·장비,20500,450,2.24,435571331000
161580,필옵틱스,KOSDAQ,기계·장비,21450,-150,-0.69,489254680200
347770,핌스,KOSDAQ,일반전기전자,3275,-25,-0.76,74856812550
163730,핑거,KOSDAQ,출판·매체복제,7130,150,2.15,66741135040
417180,핑거스토리,KOSDAQ,기타서비스,2920,45,1.57,48879062600
446750,하나26호스팩,KOSDAQ,금융,2215,-5,-0.23,13356450000
448370,하나27호스팩,KOSDAQ,금융,2195,-5,-0.23,12335900000
454750,하나28호스팩,KOSDAQ,금융,2140,5,0.23,15412280000
454640,하나29호스팩,KOSDAQ,금융,2200,15,0.69,11882200000
469880,하나30호스팩,KOSDAQ,금융,2085,0,0,15230925000
469900,하나31호스팩,KOSDAQ,금융,2100,5,0.24,11770500000
475240,하나32호스팩,KOSDAQ,금융,2210,0,0,7072000000
475250,하나33호스팩,KOSDAQ,금융,2150,5,0.23,7955000000
406760,하나금융21호스팩,KOSDAQ,금융,2135,0,0,15820350000
418170,하나금융22호스팩,KOSDAQ,금융,2380,0,0,14303800000
430230,하나금융24호스팩,KOSDAQ,금융,2675,5,0.19,21410700000
435620,하나금융25호스팩,KOSDAQ,금융,9990,-10,-0.1,42976980000
299030,하나기술,KOSDAQ,기계·장비,36000,450,1.27,294141348000
67310,하나마이크론,KOSDAQ,일반전기전자,20050,140,0.7,1045997973750
166090,하나머티리얼즈,KOSDAQ,일반전기전자,64800,1200,1.89,1281593275200
136480,하림,KOSDAQ,음식료·담배,3345,90,2.76,355271453190
3380,하림지주,KOSDAQ,금융,5920,20,0.34,663073276320
450330,하스,KOSDAQ,제약,14970,-310,-2.03,117305054730
101670,하이드로리튬,KOSDAQ,금속,4005,-10,-0.25,204600751650
365590,하이딥,KOSDAQ,일반전기전자,1072,16,1.52,154847515248
149980,하이로닉,KOSDAQ,의료·정밀기기,10120,390,4.01,188144593560
13030,하이록코리아,KOSDAQ,금속,26550,200,0.76,341328127500
126700,하이비젼시스템,KOSDAQ,의료·정밀기기,23150,150,0.65,345909892800
106080,하이소닉,KOSDAQ,일반전기전자,5930,-370,-5.87,92464165440
400840,하이제7호스팩,KOSDAQ,금융,2095,-5,-0.24,10726400000
450050,하이제8호스팩,KOSDAQ,금융,2195,0,0,11005730000
160190,하이젠알앤엠,KOSDAQ,일반전기전자,11470,-710,-5.83,354285360000
221840,하이즈항공,KOSDAQ,운송장비·부품,2285,25,1.11,42730781885
106190,하이텍팜,KOSDAQ,제약,17330,-550,-3.08,184272888090
65650,하이퍼코퍼레이션,KOSDAQ,유통,1361,-8,-0.58,114553374774
66130,하츠,KOSDAQ,일반전기전자,4740,-15,-0.32,60672000000
4590,한국가구,KOSDAQ,유통,3935,-10,-0.25,59025000000
39340,한국경제TV,KOSDAQ,기타서비스,5850,0,0,134550000000
34950,한국기업평가,KOSDAQ,기타서비스,85300,-2500,-2.85,387305844200
222980,한국맥널티,KOSDAQ,음식료·담배,4200,70,1.69,46332228600
256840,한국비엔씨,KOSDAQ,제약,6140,-80,-1.29,416982400020
219750,한국비티비,KOSDAQ,의료·정밀기기,967,0,0,63267797795
25550,한국선재,KOSDAQ,금속,3405,15,0.44,79336500000
17890,한국알콜,KOSDAQ,화학,10260,90,0.88,221675097600
80720,한국유니온제약,KOSDAQ,제약,5180,0,0,40988449040
63570,한국전자금융,KOSDAQ,기타서비스,5040,50,1,172104549120
41460,한국전자인증,KOSDAQ,출판·매체복제,3925,35,0.9,74575000000
101680,한국정밀기계,KOSDAQ,기계·장비,2280,10,0.44,19161120000
39740,한국정보공학,KOSDAQ,유통,2860,55,1.96,22932615420
53300,한국정보인증,KOSDAQ,출판·매체복제,4440,55,1.25,188439642840
25770,한국정보통신,KOSDAQ,기타서비스,8400,0,0,314531876400
436610,한국제11호스팩,KOSDAQ,금융,3600,-80,-2.17,21672000000
458610,한국제12호스팩,KOSDAQ,금융,2300,-10,-0.43,9729000000
464440,한국제13호스팩,KOSDAQ,금융,2185,-5,-0.23,9439200000
477530,한국제14호스팩,KOSDAQ,금융,2130,20,0.95,10245300000
479880,한국제15호스팩,KOSDAQ,금융,2030,5,0.25,13946100000
23760,한국캐피탈,KOSDAQ,금융,600,0,0,189365745600
54040,한국컴퓨터,KOSDAQ,일반전기전자,5290,310,6.22,85017124100
21650,한국큐빅,KOSDAQ,화학,2465,-20,-0.8,40304137795
53590,한국테크놀로지,KOSDAQ,일반전기전자,334,0,0,52484809098
32300,한국파마,KOSDAQ,제약,18280,180,0.99,199374494280
37230,한국팩키지,KOSDAQ,종이·목재,2000,0,0,59600654000
30520,한글과컴퓨터,KOSDAQ,출판·매체복제,21800,100,0.46,527118419200
52600,한네트,KOSDAQ,기타서비스,4145,0,0,47931536500
256150,한독크린텍,KOSDAQ,기계·장비,7160,10,0.14,60108200000
92460,한라IMS,KOSDAQ,운송장비·부품,6990,180,2.64,119596663200
452190,한빛레이저,KOSDAQ,기계·장비,4770,65,1.38,109699300890
47080,한빛소프트,KOSDAQ,출판·매체복제,1608,0,0,39914358096
452280,한선엔지니어링,KOSDAQ,금속,9780,-10,-0.1,166284450000
66980,한성크린텍,KOSDAQ,기타서비스,2345,35,1.52,121787868125
114810,한솔아이원스,KOSDAQ,기계·장비,10570,-110,-1.03,307726249180
70590,한솔인티큐브,KOSDAQ,기타서비스,1301,1,0.08,18057256821
226440,한송네오텍,KOSDAQ,기계·장비,1530,0,0,100580954580
42520,한스바이오메드,KOSDAQ,제약,11830,0,0,160016921610
430690,한싹,KOSDAQ,출판·매체복제,6530,70,1.08,71146485310
78350,한양디지텍,KOSDAQ,일반전기전자,22150,-800,-3.49,337663061300
45100,한양이엔지,KOSDAQ,기타서비스,19190,200,1.05,345420000000
91440,한울소재과학,KOSDAQ,일반전기전자,9480,-310,-3.17,138471241080
24740,한일단조,KOSDAQ,운송장비·부품,2170,50,2.36,68425624820
5860,한일사료,KOSDAQ,음식료·담배,4940,135,2.81,194654203900
7770,한일화학,KOSDAQ,화학,13150,-60,-0.45,46156500000
198940,한주라이트메탈,KOSDAQ,금속,1801,10,0.56,35003902815
58450,한주에이알티,KOSDAQ,화학,4090,75,1.87,50850115190
107640,한중엔시에스,KOSDAQ,일반전기전자,45750,1850,4.21,400378654500
79170,한창산업,KOSDAQ,금속,6850,60,0.88,35620000000
54920,한컴위드,KOSDAQ,출판·매체복제,2755,50,1.85,77738058155
2680,한탑,KOSDAQ,음식료·담배,876,50,6.05,28309515924
430460,한화플러스제3호스팩,KOSDAQ,금융,2215,0,0,13112800000
455310,한화플러스제4호스팩,KOSDAQ,금융,2165,0,0,10954900000
34810,해성산업,KOSDAQ,금융,7940,30,0.38,258501444580
03481K,해성산업1우,KOSDAQ,금융,8610,60,0.7,11958618420
59270,해성에어로보틱스,KOSDAQ,금속,11790,1200,11.33,131350020210
76610,해성옵틱스,KOSDAQ,의료·정밀기기,1317,-13,-0.98,33521861766
220180,핸디소프트,KOSDAQ,출판·매체복제,3645,-115,-3.06,70742160000
900270,헝셩그룹,KOSDAQ,금융,284,0,0,42467963856
214180,헥토이노베이션,KOSDAQ,기타서비스,13320,20,0.15,176585704200
234340,헥토파이낸셜,KOSDAQ,기타서비스,21400,-1200,-5.31,202294200000
84990,헬릭스미스,KOSDAQ,기타서비스,3575,50,1.42,164781749275
170030,현대공업,KOSDAQ,운송장비·부품,7100,30,0.42,108914000000
319400,현대무벡스,KOSDAQ,기계·장비,3015,20,0.67,354886794945
48410,현대바이오,KOSDAQ,화학,18180,30,0.17,723938653440
52260,현대바이오랜드,KOSDAQ,화학,4840,60,1.26,145200000000
16790,현대사료,KOSDAQ,음식료·담배,994,0,0,187340898626
41440,현대에버다임,KOSDAQ,기계·장비,6740,60,0.9,120753462560
39010,현대에이치티,KOSDAQ,일반전기전자,6400,50,0.79,55200000000
90850,현대이지웰,KOSDAQ,기타서비스,5880,60,1.03,139628602680
460930,현대힘스,KOSDAQ,운송장비·부품,14900,180,1.22,525580677900
92300,현우산업,KOSDAQ,일반전기전자,3745,5,0.13,69929695920
138360,협진,KOSDAQ,기계·장비,873,-11,-1.24,30216262032
11080,형지I&C,KOSDAQ,섬유·의류,660,-1,-0.15,16832220240
60560,홈센타홀딩스,KOSDAQ,유통,1077,7,0.65,137500078425
64240,홈캐스트,KOSDAQ,유통,2930,120,4.27,102661375160
39610,화성밸브,KOSDAQ,기계·장비,7190,130,1.84,74850776000
126640,화신정공,KOSDAQ,운송장비·부품,1436,6,0.42,52232901732
127980,화인써키트,KOSDAQ,일반전기전자,7480,150,2.05,88568316320
61250,화일약품,KOSDAQ,제약,1442,1,0.07,110857574184
97870,효성오앤비,KOSDAQ,화학,7100,110,1.57,60279000000
290270,휴네시온,KOSDAQ,출판·매체복제,3755,0,0,36076808360
353190,휴럼,KOSDAQ,음식료·담배,1179,22,1.9,46427157180
192410,휴림네트웍스,KOSDAQ,일반전기전자,21450,750,3.62,59833123350
90710,휴림로봇,KOSDAQ,기계·장비,2315,0,0,163888790610
78590,휴림에이텍,KOSDAQ,운송장비·부품,802,0,0,43476691878
205470,휴마시스,KOSDAQ,제약,1584,79,5.25,204930014256
115160,휴맥스,KOSDAQ,일반전기전자,2100,90,4.48,92337260400
28080,휴맥스홀딩스,KOSDAQ,기타서비스,2855,15,0.53,35908779630
175140,휴먼테크놀로지,KOSDAQ,일반전기전자,6600,250,3.94,142000927200
200670,휴메딕스,KOSDAQ,제약,33000,1500,4.76,370587690000
65510,휴비츠,KOSDAQ,의료·정밀기기,12960,-140,-1.07,157585448160
215090,휴센텍,KOSDAQ,의료·정밀기기,1505,0,0,132980225770
263920,휴엠앤씨,KOSDAQ,기타제조,1076,11,1.03,52772564184
243070,휴온스,KOSDAQ,제약,32150,350,1.1,385146229750
84110,휴온스글로벌,KOSDAQ,제약,23750,550,2.37,299760435000
145020,휴젤,KOSDAQ,제약,225500,-1500,-0.66,2842209441500
24060,흥구석유,KOSDAQ,유통,14170,-40,-0.28,212550000000
10240,흥국,KOSDAQ,기계·장비,5390,10,0.19,66419331440
189980,흥국에프엔비,KOSDAQ,음식료·담배,2295,80,3.61,92116312965
37440,희림,KOSDAQ,기타서비스,5780,-60,-1.03,80471905500
238490,힘스,KOSDAQ,기계·장비,5740,0,0,64932234640
